,mean_Bearing_1,mean_Bearing_2,mean_Bearing_3,mean_Bearing_4,mean_fft_Bearing_1,mean_fft_Bearing_2,mean_fft_Bearing_3,mean_fft_Bearing_4,mean_frq_Bearing_1,mean_frq_Bearing_2,mean_frq_Bearing_3,mean_frq_Bearing_4
2004.02.14.20.12.39,0.060382880023438654,0.0743926461252991,0.07822886859709946,0.04404502172957665,7.677800455503391,9.64582308271646,11.594778195439524,5.624742836091386,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.08.42.39,0.06054812246691733,0.07563240392597294,0.08204297084818596,0.043507348991649986,7.707197063717722,9.729833012987791,11.907833212721108,5.530152889971581,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.10.52.39,0.11390741735436301,0.0773026026661458,0.07719747057961814,0.05090482933737,12.22833073090335,9.933995187742715,11.20832072503437,6.167998022530733,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.04.12.39,0.2693385907515015,0.1492168074613018,0.146117144391816,0.10620967820694369,32.44708958362277,13.116174249838494,13.250303407072046,9.0057666103936,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.04.42.39,0.1070246594071976,0.07925465110601104,0.08165432882464964,0.05001591874603253,11.559651367648124,9.898519051961348,11.45665686433651,6.227349295838092,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.17.02.39,0.06094574930416525,0.07436593583671076,0.0759337369988769,0.044548952585575466,7.81978834433478,9.704443376179945,11.1938581744998,5.678476982374171,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.19.12.39,0.06097285023682797,0.07502060647492552,0.07651550368670346,0.04483568533619806,7.7870131845695285,9.84970446178611,11.464754266666597,5.710774447966738,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.19.52.39,0.061804677962791155,0.07444201377020361,0.07739708970164558,0.04416421700278334,7.900289981154671,9.715492793079314,11.543950016445082,5.656539724178488,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.14.52.39,0.0628079984374237,0.07503432784803946,0.0769534156941257,0.044901704184774655,7.90385498616708,9.798720262907988,11.397977274357677,5.695547423790471,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.14.32.39,0.11250222178817325,0.08533419600566435,0.08662161238341717,0.05425001220762733,12.62253430208901,9.893993381281776,11.312402500802659,6.314783671084641,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.10.22.39,0.05991415596464672,0.07396367010107917,0.0765783973826847,0.0435739049758289,7.681030886456384,9.698230988574815,11.259825294919487,5.504374843376487,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.04.02.39,0.2551195370867718,0.11855368914497777,0.12533961619219688,0.09504902583133942,28.243733325972574,12.338798453568954,12.74723344128731,8.244993293448813,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.15.52.39,0.060691440011719326,0.07611431222227649,0.0800685580350603,0.04403042140729528,7.816215596937957,9.867401019977834,12.12039318548849,5.579037138648935,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.17.42.39,0.13361716880707067,0.09424351774989012,0.0968938913032863,0.05523980663118317,12.894648297694308,10.130049229794592,11.509152731362281,6.215825152444527,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.01.22.39,0.08144938717710827,0.07390517115093512,0.07679349577616094,0.04621036183407393,9.165342705532149,9.524839620020114,11.270948233944102,5.792028841291327,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.21.42.39,0.06045949509253382,0.07307148786561844,0.07812324820547878,0.043074857170760296,7.647787069552587,9.433246341101144,11.279273856832264,5.530150285092787,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.00.32.39,0.061104594950925344,0.07638942331168513,0.07802304800039064,0.04366516919771474,7.750687347124702,9.933940734242084,11.735733912923903,5.512006641466664,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.09.02.39,0.06817608281654378,0.07313760437521363,0.07644362517701059,0.044162654426485676,8.236159152480415,9.496424862014862,11.256886796728326,5.5669170840758415,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.07.52.39,0.061517456907075545,0.07474847404658433,0.07631251525953416,0.044900971727135114,7.890214275703903,9.811208892230711,11.410953475499943,5.68994067029689,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.18.12.39,0.05959495092533815,0.07507856828946727,0.07706059866204405,0.04294150104985595,7.485861359826573,9.661765512087246,11.38231360685061,5.392924114164976,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.01.42.39,0.061437619024366424,0.0747794325894819,0.07651203672054299,0.04404775623809757,7.824607548047972,9.802632064977036,11.235554471617698,5.579824281400223,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.19.52.39,0.0755714634503638,0.07372474241906342,0.08004238488207432,0.04537912007422238,8.763499525303251,9.618311823149272,11.380935099749738,5.783911775665096,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.17.52.39,0.061383368328531675,0.07671385321548904,0.0818430099125934,0.04396928560964891,7.8100404907783725,9.997831752536584,12.429326987507487,5.605457945549784,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.19.42.39,0.12517647346061817,0.09817813369793446,0.10265882123150544,0.06033146149714342,12.732872689952556,10.415735160768078,11.50417179414127,6.525884278143073,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.17.12.39,0.06139992187118512,0.07527711314029005,0.07783260901411201,0.04399975584745349,7.754348300542868,9.791957653247533,11.363783836060833,5.609927519828073,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.16.32.39,0.06163152497680551,0.0741499584940671,0.07863606621417062,0.04441994237999903,7.787214632453099,9.61129153971817,11.329619151699847,5.625617944615112,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.22.12.39,0.06012114849357879,0.0743377606328434,0.07719820303725768,0.04374481175838665,7.669543488237807,9.702022719587793,11.451234253723214,5.616063332642306,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.12.12.39,0.060386346989599105,0.0753334147175155,0.07877816299624006,0.043779627911519126,7.648989056781683,9.878647756926798,11.569061509973485,5.550698926446724,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.21.22.39,0.06067039406221007,0.07389311001513746,0.07586869476048635,0.0431410713413741,7.675344170526828,9.621380515298002,11.30610032047413,5.463618283776085,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.04.12.39,0.10487831437081888,0.08097895405049076,0.08131798427657601,0.0488652766248352,11.241958110304152,10.017641657396254,11.445347978880692,5.973331454863446,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.23.12.39,0.060408955515406024,0.07673021143610528,0.08058205967088237,0.044153620782264764,7.73286268965504,10.014568691466414,11.975216784805065,5.653595356673539,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.09.22.39,0.11826475902143659,0.07764319546852874,0.07976859221641681,0.05168553152009376,12.218405252693703,9.91694554354935,11.48145644007739,6.234557388848699,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.03.42.39,0.10158137604375213,0.0787220567410518,0.08067713267249377,0.04829942868304117,11.198122948455923,9.922541283030208,11.463138630871493,5.9851801139584015,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.02.12.39,0.08389755359148396,0.07778934518287027,0.08066028614678451,0.04734327848039455,9.88812591186677,9.684034506503748,11.319180597112153,5.851298735421061,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.21.22.39,0.0616467600957078,0.07413560232433224,0.07757527223008936,0.044888519947263054,7.79459080846217,9.632106050586858,11.370235757841764,5.69272644185214,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.06.02.39,0.06069500463889839,0.07551804287318717,0.0809888178133698,0.04384979735338639,7.8274043509042865,10.012861570328667,11.90525482283305,5.62860464648146,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.21.42.39,0.13848918404218954,0.1020349138141511,0.10960862346794278,0.0626754724351775,12.298763248880439,10.086165733696514,11.266295846933083,6.408031416048055,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.07.12.39,0.06033820010742713,0.07435656037892475,0.07949494604228723,0.043417207871478104,7.660631247988273,9.691241963805272,11.652512648203338,5.476620917634388,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.17.52.39,0.06073221348698667,0.07393774110063969,0.07726358708921335,0.04367054055373799,7.70940570467395,9.66670019602906,11.486717866812379,5.563468819298323,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.20.02.39,0.06096616045705357,0.07527335319107378,0.07948225010986865,0.043128961375067144,7.679572320799953,9.804467313032612,11.913287794534808,5.475202378032334,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.02.12.39,0.06112036720542996,0.07309995605254162,0.07721714927486693,0.043957566287416386,7.79800200103038,9.674331905519063,11.672435647171273,5.60580320207195,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.17.22.39,0.061402949362761854,0.07582035255627716,0.07857493041652425,0.044122125103764835,7.745762362557191,9.906701548590846,11.519076643550852,5.586365616314287,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.06.02.39,0.06850422383905465,0.0751190976121881,0.07700009766101862,0.04452712534791738,8.289385542391281,9.760079146640464,11.300211283426872,5.68862199088091,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.01.32.39,0.17944972899067338,0.1098258704038283,0.115633868841252,0.0767305044191611,16.09036878313524,10.936030605886101,11.899752373805487,6.846674617293941,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.11.22.39,0.06166482738414962,0.07327862688607842,0.08487924215049562,0.04417222520630891,8.04474253098503,9.623278353138685,12.755661517736273,5.676660473542214,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.16.22.39,0.06039860344743396,0.07255544704331267,0.07680331070853069,0.043618877874896246,7.682384878280996,9.471476620540296,11.31452007025156,5.512663389778589,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.05.52.39,0.33758254797597537,0.13239958005762,0.14499233361003955,0.09212456662922995,44.6352317725102,14.15506559002942,13.215831169313454,9.42756843573351,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.04.42.39,0.06167019874017287,0.07392255481224669,0.07662063577323111,0.043782557742077254,7.83422044832616,9.610100887291253,11.405892861676735,5.584053510958149,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.09.52.39,0.11779955075931442,0.08048752380487328,0.08241398505786415,0.05152961570389179,12.054072600625817,9.898153967347689,11.489538703308297,6.249916980921643,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.00.22.39,0.06019585917281118,0.0749798329996582,0.07762752087504272,0.04455652131451732,7.711426839019513,9.85591223373678,11.826351786328951,5.655987228996969,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.00.22.39,0.08079237267444701,0.07475843547048194,0.07931139215782021,0.04583978709897945,9.199333201623299,9.699117169700282,11.364803580836695,5.792989450850602,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.07.52.39,0.1219739733385419,0.081127642951316,0.08292572879535136,0.05112886371404854,12.673703557337427,10.135831179574382,11.540130658503573,6.318486613495392,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.20.42.39,0.05966687826554032,0.07520718785096928,0.07732477171736901,0.0435098881781337,7.544099151992402,9.883673644743192,11.510593000844125,5.563191706781716,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.16.02.39,0.060003515796669765,0.07307300161140681,0.07512300405293228,0.043665120367205434,7.690685509667754,9.594392841559678,11.231819290474784,5.5769384639125175,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.18.12.39,0.08432740856487135,0.07709653791689047,0.0793907417354363,0.048744665266858736,9.889092190403693,9.712618668231906,11.169046757999803,5.941746794637197,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.17.02.39,0.05988392987938865,0.07389481908296303,0.07854411836515456,0.044592460569363744,7.478148611312997,9.610342549778201,11.516375861000204,5.578286082086287,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.15.32.39,0.0607393427413448,0.07443923043117338,0.07704751208555106,0.043800039064407444,7.668504469173363,9.638371158117204,11.239130716497373,5.534381839554642,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.03.22.39,0.08103364422090922,0.0752823380047854,0.07771189999511696,0.046037111187069685,9.076775279998706,9.703997144896588,11.336619343584266,5.797739727166502,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.18.22.39,0.0611764734606182,0.07399614238976512,0.0785693637384638,0.04338224522681772,7.75109298651662,9.600990921999234,11.585767741764018,5.490658437103664,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.03.52.39,0.06541701254944089,0.0743398603447434,0.07578597587772841,0.044496362127056995,8.061723964894215,9.6001123249334,11.243971508789008,5.669457451669043,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.11.12.39,0.10920572293569022,0.08054660872112895,0.08265022706186825,0.05053781922945456,11.370317252369636,9.773912245659822,11.43373087225449,6.0348568628356265,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.21.12.39,0.07657107280628937,0.07427940817422725,0.07574295619903315,0.04479613262366327,8.829125966308254,9.66212921712182,11.303465156193162,5.682145721006374,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.14.32.39,0.10147048195712682,0.07883129059036086,0.07720923873235998,0.05064641828214269,10.841324076475013,9.947473291736612,11.300821103618741,6.18152407146014,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.00.12.39,0.06067820694369843,0.07566306948581474,0.07993710630401875,0.04406064749255335,7.741661293660561,9.876926233240551,11.846574507540442,5.560146261184481,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.11.12.39,0.059919673812197864,0.07487865618438401,0.07799311489818839,0.04364168172274037,7.655103600751813,9.717703888432576,11.71428272336184,5.531666753246167,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.07.42.39,0.11680848674251673,0.07958440353532888,0.0828589286586259,0.0500969285609649,12.483040823270002,9.873316872454026,11.522597859895683,6.139617879144188,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.06.32.39,0.05989345182870257,0.07513189120562529,0.0779340299819327,0.04352414668684995,7.683039359517002,9.874417006513942,11.673357742167969,5.597199638190432,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.05.22.39,0.06813296547682994,0.07401147516968601,0.0754966551101128,0.044563162263782416,8.395279341520338,9.628737384806104,11.374374334791673,5.677651833390642,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.21.12.39,0.06044831290590361,0.0760859905268812,0.07755891400947312,0.04485468040431662,7.546729272801489,9.75335184446302,11.538187745864926,5.629545667255352,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.18.02.39,0.059458664973875676,0.07406631183163241,0.07527472044533425,0.0436444162312613,7.412928774447557,9.53973265524382,11.087741727738507,5.5081757601429295,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.03.02.39,0.1823161775477318,0.11339181600664096,0.13548054104204307,0.07744279505835246,18.826135590852864,10.976302458601756,12.29167979669296,7.240546085286908,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.15.22.39,0.09623541188534597,0.07825303969920408,0.07893012354118854,0.049564041212949855,10.71791097109535,9.967043200971926,11.53342548985219,6.071749346008806,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.05.22.39,0.05982909321744226,0.07541559646467114,0.07946764978758727,0.0439756824063675,7.628029179280161,9.92492838115122,11.63318356322688,5.550978261819075,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.16.42.39,0.0626841642658333,0.07653127594120807,0.08133273109038527,0.0447903217930563,7.977121579077784,10.008652095499158,12.11272725117444,5.707055851962829,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.23.22.39,0.13192426388007228,0.10599848625421163,0.11808662532350211,0.06888251379461888,12.885036251803417,10.52403222095701,11.57189300256669,6.778636763209412,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.15.02.39,0.06127867571658772,0.07556155085697545,0.08216592607060891,0.044179793935250754,7.70815761544803,9.679816937834827,12.367779464362265,5.559566550548063,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.11.12.39,0.06131510327652717,0.07515518335856243,0.08028512134381562,0.045101079154255576,7.676066330137334,9.702851024208965,11.618812230988054,5.671195124610218,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.01.12.39,0.06203916206846037,0.0736200009766102,0.0778234288783632,0.044072464475804485,7.935107688025619,9.62868128388219,11.437221798247961,5.597887123153713,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.18.32.39,0.06178412031837492,0.07634239953122712,0.08128546315738074,0.04467703501147517,7.754650830845991,9.794905439041276,11.90890852946388,5.602368621178375,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.05.52.39,0.08189794423555838,0.07412857073099273,0.07847394892328728,0.04574710679232385,9.363352981265617,9.592994244903005,11.385558576589311,5.797246953720519,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.10.22.39,0.06063450363787295,0.07650832560183601,0.08095429464329314,0.043819424776600426,7.60898619768341,9.839054873150182,11.734832959872625,5.499946688813856,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.21.52.39,0.0756885101811612,0.07475662874163777,0.07639860344743396,0.04477313345378193,8.787837095359938,9.689396232038339,11.332687752035621,5.678584124055077,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.04.12.39,0.06187279652326774,0.07507993554372772,0.07688920357439327,0.043776746911470286,7.921952692429158,9.86760462447059,11.54961039126662,5.611989268872905,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.01.02.39,0.08414927486693687,0.07795942184676986,0.07994540749060011,0.04794506567703502,10.13614169328389,9.756983644084489,11.329592215395449,5.976132790475549,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.01.42.39,0.05992963523609551,0.0742341911226134,0.07569412568973095,0.04344250207529665,7.534971263889832,9.614984613241397,11.34539775897579,5.518198179573207,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.19.42.39,0.06090375506616534,0.07423970897016456,0.07803564627179062,0.043949509253381515,7.6694697937781715,9.606809498363864,11.272591532914232,5.558532744915217,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.04.02.39,0.06224415254651106,0.07488475999804678,0.07742292104106645,0.04331007373406905,7.860874623775346,9.750783636810104,11.465916433328244,5.536763358460761,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.19.32.39,0.06034889398896431,0.07478958933541677,0.0813264319546853,0.04391186093070951,7.676210822834502,9.716913061173392,12.022959262727035,5.540089163619294,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.10.12.39,0.12012285756140437,0.0830018555593535,0.08447751355046633,0.05184423067532596,12.074607137472599,10.000919371101425,11.256511394785887,6.195080002721272,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.11.32.39,0.11731207578495044,0.0774591044484594,0.07877059426729821,0.05180125982714,12.590894433796525,10.027052180224478,11.530642460089291,6.2582643756605405,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.06.52.39,0.061404804922115336,0.0751655842570438,0.08101772547487669,0.04421534254602276,7.742338582630398,9.805166922080922,12.113930500913845,5.569860467060629,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.13.42.39,0.10159040968797306,0.07582005957322135,0.07795663850773964,0.050430343278480394,11.001406659393016,9.630204628811653,11.195786013734757,6.0888430099750845,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.13.32.39,0.07205346940768592,0.07477660041994239,0.0768430099125934,0.0451896576981298,8.624922689426281,9.60536595195216,11.305444868471104,5.7093865658668905,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.04.32.39,0.061770496606279604,0.07520474632550417,0.07829034620831095,0.04390907759167929,7.906645370121013,9.813165441276892,11.459687113869537,5.555902329535629,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.00.22.39,0.059271106987645886,0.07453737975487085,0.07442204209189902,0.04436281068411544,7.501283268789166,9.579468541917361,11.04643576057524,5.603582582166851,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.22.22.39,0.06052702768689878,0.07673377606328434,0.08193280921920015,0.04424219932613897,7.657769680960971,10.001578559023304,12.134294132933938,5.637927392622962,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.08.22.39,0.06152824844963133,0.0749227989647932,0.07754958738219639,0.04462517701059623,7.863663690306875,9.73264833880623,11.609284129401392,5.6685093689284916,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.13.12.39,0.059932320914107134,0.07405088139069292,0.07550187997460814,0.04402055764441624,7.5997009117515875,9.719763977615331,11.348592405129535,5.611822931946657,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.19.42.39,0.06047419307583378,0.07488895942184677,0.07774110063967966,0.04424737536012501,7.741549045865689,9.880521484517294,11.591153205317218,5.618520640240749,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.18.02.39,0.08490004394745838,0.07703369305141852,0.0772053811221251,0.047848967234728264,9.898772711747934,9.656624903214947,11.134305212783739,5.87335706699237,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.02.22.39,0.06204785389911617,0.07339806631183164,0.07716138483324382,0.04430147956443186,7.862948756942614,9.593260734133152,11.406650300755267,5.61805518531765,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.05.52.39,0.06114287807021827,0.07547477904194541,0.07774481175838666,0.04441496166805021,7.720523948109428,9.718519944457407,11.49870529084615,5.514242511914949,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.02.32.39,0.08438214756579912,0.07915176522291127,0.08002929830558134,0.047330094242882946,10.078641667041921,9.991459085053037,11.504631521684194,5.974130196478421,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.14.42.39,0.07300073245763954,0.07418804629132282,0.0747281605547146,0.04450002441525465,8.64271459111348,9.537153599463995,11.200413023188203,5.551110701025524,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.21.32.39,0.13016626788417404,0.10209644025587188,0.11018496996923678,0.060789686996435374,11.879143403969806,10.263573239315386,11.56334105926857,6.3460931275214,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.14.12.39,0.11240529322720835,0.08514658918892525,0.08528819766590166,0.05511621661213927,12.827316666734157,9.907051530260917,11.235975299324725,6.413554776982598,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.02.02.39,0.059355290785682906,0.07500517603398603,0.07893310220225597,0.0441036671712486,7.542993363087574,9.865478035121523,11.876622559304831,5.59912759016727,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.17.32.39,0.06114947018897407,0.07548727965232678,0.07966375311294496,0.043656916841642655,7.813973634276755,9.853580480920947,11.89713676676294,5.5511069571566205,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.13.12.39,0.07028546315738074,0.07408818789979979,0.07721402412227159,0.0441986913423507,8.42784784364364,9.60367787992847,11.644941037215766,5.666341727555194,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.19.32.39,0.07259382782362421,0.07480902387811905,0.07648874456760583,0.044826651691977144,8.544192137008396,9.66532991805581,11.4608173365775,5.673055716822854,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
